db_id,entry_id,description_ru,description_en,lang,is_def,sense_group,num
sense_d5511e130,re_d5511e125,стрелять в цель,shoot at the target,,0,,
sense_d5511e151,re_d5511e143,сумерки,twilight,,0,,
sense_d5511e175,re_d5511e164,сумерки,twilight,,0,,
sense_d5511e435,re_d5511e427,стрельба в цель,target shooting,,0,,
sense_d5512e73,entry_nidæn,слабый,feeble,,0,sense_d5512e72,
sense_d5512e86,entry_nidæn,тихий,quiet,,0,sense_d5512e72,
sense_d5512e95,entry_nidæn,неяркий,dim,,0,sense_d5512e72,
sense_d5512e104,entry_nidæn,приглушенный,muted,,0,sense_d5512e72,
sense_d5512e113,entry_nidæn,сдержанный,discreet,,0,sense_d5512e72,
sense_d5512e122,entry_nidæn,тихо,quietly,,0,sense_d5512e72,
sense_d5512e131,entry_nidæn,невнятно,indistinctly,,0,sense_d5512e72,
sense_d5512e140,entry_nidæn,про себя,inwardly,,0,sense_d5512e72,
sense_d5512e168,re_d5512e162,затихнуть,calm down,,0,sense_d5512e167,
sense_d5512e179,re_d5512e162,замирать,fade,,0,sense_d5512e167,
sense_d5512e188,re_d5512e162,погаснуть,go out,,0,sense_d5512e167,
sense_d5512e197,re_d5512e162,затухать,fade out,,0,sense_d5512e167,
sense_d5516e72,entry_bīkʼ,пупок,navel,os-x-iron,0,,
sense_d5516e109,entry_bīkʼ,выступ,,os-x-digor,0,sense_d5516e106,
sense_d5516e114,entry_bīkʼ,отросток,,os-x-digor,0,sense_d5516e106,
sense_d5516e119,entry_bīkʼ,верхушка,,os-x-digor,0,sense_d5516e106,
sense_d5517e73,entry_qæw,селение,village,,0,sense_d5517e72,
sense_d5517e82,entry_qæw,поселение,settlement,,0,sense_d5517e72,
sense_d5517e91,entry_qæw,аул,aul,,0,sense_d5517e72,
sense_d5517e108,re_d5517e101,сельский,rural,,0,,
sense_d5517e127,re_d5517e121,односельчане,fellow villagers,,0,sense_d5517e126,
sense_d5517e138,re_d5517e121,общество,society,,0,sense_d5517e126,
sense_d5517e183,re_d5517e178,улица,street,,0,,
sense_d5517e201,re_d5517e196,околица,outskirts,,0,,
sense_d5517e219,re_d5517e214,аульный старшина,the foreman of the aul,,0,,
sense_d5517e238,re_d5517e232,аульный распорядок,aul schedule,,0,sense_d5517e237,
sense_d5517e249,re_d5517e232,нормы жизни,norms of life,,0,sense_d5517e237,
sense_d5517e266,re_d5517e261,общественный пир,public feast,,0,,
sense_d5517e284,re_d5517e279,"общественный уговор, соглашение",public agreement,,0,,
sense_d5518e74,entry_paka,развесистый,branchy,,0,sense_d5518e73,
sense_d5518e83,entry_paka,широкий,wide,,0,sense_d5518e73,
sense_d5521e69,entry_ærtg0yz,кочегар,fireman,,0,,
sense_d5522e69,entry_ærwæz,стадо оленей,herd of deers,,0,,
sense_d5525e69,entry_ærston,ледоход,ice drift,,0,,
sense_d5527e70,entry_cægær,парша,scaldhead,,0,sense_d5527e69,
sense_d5527e79,entry_cægær,плешь,bald patch,,0,sense_d5527e69,
sense_d5527e94,re_d5527e89,плешивый,baldicoot,,0,,
sense_d5527e111,re_d5527e105,изъеденный паршой,scab-eaten,,0,sense_d5527e110,
sense_d5527e120,re_d5527e105,плешь,bald patch,,0,sense_d5527e110,
sense_d5530e73,entry_cʼylyn,метелка,wisp,,0,sense_d5530e72,
sense_d5530e82,entry_cʼylyn,веник,broom,,0,sense_d5530e72,
sense_d5533e70,entry_fastag,"половинка расколотого полена, бревна",half of a chopped log,,0,sense_d5533e69,
sense_d5533e79,entry_fastag,дрань,wood lathing,,0,sense_d5533e69,
sense_d5534e77,entry_bajdajyn,начать,begin,,0,sense_d5534e76,
sense_d5534e86,entry_bajdajyn,начинать,,,0,sense_d5534e76,
sense_d5535e72,entry_kʼeraxo,пистолет,pistol,,0,,
sense_d5536e77,entry_kʼ0yryn,толкать,push,,0,sense_d5536e76,
sense_d5536e86,entry_kʼ0yryn,ударять,hit,,0,sense_d5536e76,
sense_d5536e95,entry_kʼ0yryn,стукать,knock,,0,sense_d5536e76,
sense_d5536e104,entry_kʼ0yryn,отсекать,cut off,,0,sense_d5536e76,
sense_d5536e121,entry_kʼ0yryn,отрубать,chop off,,0,sense_d5536e76,
sense_d5539e73,entry_fyccag,первый,first,,0,sense_d5539e72,
sense_d5539e82,entry_fyccag,начальный,initial,,0,sense_d5539e72,
sense_d5539e91,entry_fyccag,прежний,previous,,0,sense_d5539e72,
sense_d5539e100,entry_fyccag,первоначально,originally,,0,sense_d5539e72,
sense_d5539e109,entry_fyccag,сперва,firstly,,0,sense_d5539e72,
sense_d5539e118,entry_fyccag,ранее,before,,0,sense_d5539e72,
sense_d5539e127,entry_fyccag,впереди,ahead,,0,sense_d5539e72,
sense_d5539e143,re_d5539e137,перед этим,before this,,0,sense_d5539e142,
sense_d5539e152,re_d5539e137,давеча,recently,,0,sense_d5539e142,
sense_d5539e161,re_d5539e137,на днях,the other day,,0,sense_d5539e142,
sense_d5540e70,entry_adæm,люди,people,,0,sense_d5540e69,
sense_d5540e79,entry_adæm,народ,nation,,0,sense_d5540e69,
sense_d5542e73,entry_aslam,дешевый,cheap,,0,sense_d5542e72,
sense_d5542e82,entry_aslam,дешево,cheaply,,0,sense_d5542e72,
sense_d5545e69,entry_bældæræn,название праздника (первое воскресенье после пасхи),holiday name (first Sunday after Easter),,1,,
sense_d5546e73,entry_cʼīst,прищемленный,pinched,,0,sense_d5546e72,
sense_d5546e82,entry_cʼīst,сдавленный,pressed,,0,sense_d5546e72,
sense_d5546e91,entry_cʼīst,раздавленный,crushed,,0,sense_d5546e72,
sense_d5546e107,re_d5546e101,щемить,oppress,,0,sense_d5546e106,
sense_d5546e116,re_d5546e101,давить,suppress,,0,sense_d5546e106,
sense_d5549e77,entry_ordæg,по ту сторону,on the other side,os-x-digor,0,sense_d5549e76,
sense_d5549e86,entry_ordæg,на ту сторону,across,os-x-digor,0,sense_d5549e76,
sense_d5549e95,entry_ordæg,на той стороне,on the yonder side,os-x-digor,0,sense_d5549e76,
sense_d5551e73,entry_g0yl,пирог,pie,,0,sense_d5551e72,
sense_d5551e82,entry_g0yl,пирожок,patty,,0,sense_d5551e72,
sense_d5555e69,entry_būrʒalæg,название растения,,,0,,
sense_d5557e77,entry_æmpʼūxyn,стягивать сильно (пояс и т. п.),"tighten strongly (belt, etc.)",,0,sense_d5557e76,
sense_d5557e86,entry_æmpʼūxyn,тащить,pull,,0,sense_d5557e76,
sense_d5558e73,entry_fīdæn,будущее,future,,0,sense_d5558e72,
sense_d5558e82,entry_fīdæn,будущий год,future year,,0,sense_d5558e72,
sense_d5558e98,re_d5558e92,до будущего года,till the next year,,0,sense_d5558e97,
sense_d5558e107,re_d5558e92,в будущем году,in the next year,,0,sense_d5558e97,
sense_d5559e72,entry_kærvæʒæg,глазной ячмень,sty,,0,,
sense_d5560e70,entry_naræg,тонкий,thin,,0,sense_d5560e69,
sense_d5560e79,entry_naræg,узкий,narrow,,0,sense_d5560e69,
sense_d5560e88,entry_naræg,тесный,tight,,0,sense_d5560e69,
sense_d5560e97,entry_naræg,теснина,ravine,,0,sense_d5560e69,
sense_d5560e106,entry_naræg,ущелье,gorge,,0,sense_d5560e69,
sense_d5560e479,re_d5560e464,узкий,narrow,,0,,
sense_d5561e77,entry_komyn,соглашаться (что-либо сделать),agree (to do something),,0,sense_d5561e76,
sense_d5561e86,entry_komyn,поддаваться,yield,,0,sense_d5561e76,
sense_d5562e74,entry_bez,вощина,beeswax foundation,,0,,
sense_d5563e74,entry_cwajnag,чугунный котел,cast iron kettle,,0,,
sense_d5568e72,entry_qabaqwat,место стрельбы в цель,target shooting location,,0,,
sense_d5569e69,entry_najfat,"место, где находилось родовое святилище и куда члены рода (фамилии) собирались ежегодно на культовое пиршество ()",place where the clan sanctuary was found and where members of the clan (bearing the same surname) came together yearly for a ritual feast (),,0,,
sense_d5570e69,entry_cælq,удар,hit,,0,,
sense_d5571e72,entry_fagæ,пшено,millet,,0,,
sense_d5572e77,entry_qūsyn,слышать,hear,,0,sense_d5572e76,
sense_d5572e86,entry_qūsyn,слушать,listen,,0,sense_d5572e76,
sense_d5572e102,re_d5572e96,объявлять,declare,,0,sense_d5572e101,
sense_d5572e113,re_d5572e96,извещать,notify,,0,sense_d5572e101,
sense_d5572e122,re_d5572e96,proclamare,proclamare,,0,sense_d5572e101,
sense_d5572e131,re_d5572e96,enuntiare,enuntiare,,0,sense_d5572e101,
sense_d5573e72,entry_kereke,доспехи,armor,,0,,
sense_d5574e77,entry_abūzyn,вздуваться,blow up,,0,sense_d5574e76,
sense_d5574e86,entry_abūzyn,вспучиваться,blister,,0,sense_d5574e76,
sense_d5574e95,entry_abūzyn,разрастаться,enlarge,,0,sense_d5574e76,
sense_d5574e104,entry_abūzyn,бурлить,boil,,0,sense_d5574e76,
sense_d5577e69,entry_ærtgom,огонь очага,fire in the fireplace,,0,,
sense_d5578e73,entry_fydwag,злонравный,ill-natured,,0,sense_d5578e72,
sense_d5578e82,entry_fydwag,буйный,wild,,0,sense_d5578e72,
sense_d5578e91,entry_fydwag,шалун,naughty boy,,0,sense_d5578e72,
sense_d5581e73,entry_awæʒ,борозда,furrow,,0,sense_d5581e72,
sense_d5581e82,entry_awæʒ,межа,boundary,,0,sense_d5581e72,
sense_d5586e76,entry_ed,"слово, употребляемое вместо любого имени, которое не приходит на память, как в русском „то-бишь“, „как его“","a word used instead of any name that does not come to mind, as in English “that is to say”, “what is his name”",,1,,
sense_d5587e73,entry_kʼ0yzyr,отросток,outgrowth,,0,sense_d5587e72,
sense_d5587e82,entry_kʼ0yzyr,шишка,bump,,0,sense_d5587e72,
sense_d5589e77,entry_7rdūzyn,холостить,emasculate,,0,sense_d5589e76,
sense_d5589e86,entry_7rdūzyn,кастрировать,castrate,,0,sense_d5589e76,
sense_d5589e104,re_d5589e96,корчевать лес,uproot the forest,,0,,
sense_d5589e131,re_d5589e117,поляна,lawn,,0,,
sense_d5590e72,entry_ḱʼyndy,скупой,stingy,,0,,
sense_fīdawyn.1,entry_fīdawyn,мириться,reconcile,,0,,1
sense_d5591e87,entry_fīdawyn,быть к лицу,suit,,0,sense_fīdawyn.2,2
sense_d5591e96,entry_fīdawyn,быть привлекательным,have appeal,,0,sense_fīdawyn.2,2
sense_d5591e105,entry_fīdawyn,приличествовать,beseem,,0,sense_fīdawyn.2,2
sense_d5591e114,entry_fīdawyn,подходить,fit,,0,sense_fīdawyn.2,2
sense_d5591e129,re_d5591e124,примирение,reconciliation,,0,,
sense_d5591e149,re_d5591e141,красота,beauty,,0,sense_d5591e148,
sense_d5591e158,re_d5591e141,привлекательность,attractiveness,,0,sense_d5591e148,
sense_d5592e73,entry_ævzīst,серебро,silver,,0,sense_d5592e72,
sense_d5592e82,entry_ævzīst,серебряный,,,0,sense_d5592e72,
sense_d5594e72,entry_k0yrdwat,пребывание засватанной девушки в доме родителей до перехода в дом мужа,stay of a betrothed girl in the parents' house before moving to the husband’s house,,0,,
sense_d5595e72,entry_cʼumur,грязный,dirty,,0,,
sense_d5597e75,entry_nyx_2,лоб,forehead,,0,sense_d5597e74,
sense_d5597e84,entry_nyx_2,лицевая часть,front part,,0,sense_d5597e74,
sense_d5597e102,re_d5597e94,против,against,,0,,
sense_d5597e131,re_d5597e125,выступать против,oppose,,0,sense_d5597e130,
sense_d5597e142,re_d5597e125,сопротивляться,resist,,0,sense_d5597e130,
sense_d5597e151,re_d5597e125,давать отпор,fight back,,0,sense_d5597e130,
sense_d5597e168,re_d5597e163,отпор,repulse,,0,,1
sense_d5597e190,re_d5597e163,пришибленный,dejected,,0,,2
sense_d5597e217,re_d5597e211,преграда,barrier,,0,sense_d5597e216,
sense_d5597e228,re_d5597e211,препона,obstacle,,0,sense_d5597e216,
sense_d5597e237,re_d5597e211,помеха,hindrance,,0,sense_d5597e216,
sense_d5597e284,re_d5597e273,судьба,fate,,0,sense_d5597e283,
sense_d5597e295,re_d5597e273,счастье,happiness,,0,sense_d5597e283,
sense_d5597e304,re_d5597e273,написанное на лбу,written on forehead,,0,sense_d5597e283,
sense_d5597e319,re_d5597e273,крестик на лбу,cross on forehead,,0,sense_d5597e283,
sense_d5597e339,re_d5597e334,счастливая судьба,happy fate,,0,,
sense_d5597e358,re_d5597e353,несчастная судьба,hard luck,,0,,
sense_d5597e386,re_d5597e379,счастливый,happy,,0,,
sense_d5600e71,entry_baxtar,кошки для лазания по горам,crampons,,0,,
sense_d5602e70,entry_ronbast,пояс,belt,,0,sense_d5602e69,
sense_d5602e79,entry_ronbast,поясница,small of the back,,0,sense_d5602e69,
sense_d5602e88,entry_ronbast,талия,waist,,0,sense_d5602e69,
sense_d5604e70,entry_qaltaqq,ловкий,dexterous,,0,sense_d5604e69,
sense_d5604e79,entry_qaltaqq,пройдоха,slicker,,0,sense_d5604e69,
sense_d5605e73,entry_8mær,почва,soil,,0,sense_d5605e72,1
sense_d5605e82,entry_8mær,земля,earth,,0,sense_d5605e72,1
sense_d5605e155,entry_8mær,поляна,glade,os-x-digor,0,,2
sense_d5605e103,re_d5605e91,чернозем,chernozem,,0,sense_d5605e102,
sense_d5605e114,re_d5605e91,черная земля,black earth,,0,sense_d5605e102,
sense_d5605e133,re_d5605e125,черноземные поля,black-earth fields,,0,,
sense_d5605e171,re_d5605e166,поляна в сосновом лесу,glade in a pine forest,,0,,
sense_d5605e210,re_d5605e200,поляна,glade,,0,,
sense_d5607e73,entry_cʼar,кора,bark,,0,sense_d5607e72,
sense_d5607e82,entry_cʼar,кожица,peel,,0,sense_d5607e72,
sense_d5607e91,entry_cʼar,шкурка,skin,,0,sense_d5607e72,
sense_d5607e100,entry_cʼar,скорлупка,shuck,,0,sense_d5607e72,
sense_d5607e109,entry_cʼar,оболочка,shell,,0,sense_d5607e72,
sense_d5607e118,entry_cʼar,обертка,cover,,0,sense_d5607e72,
sense_d5607e136,re_d5607e130,сливки,fleet,,0,sense_d5607e135,
sense_d5607e145,re_d5607e130,пенка на молоке,milk with skin on it,,0,sense_d5607e135,
sense_d5607e161,re_d5607e156,наволочка,pillow-case,,0,,
sense_d5609e72,entry_læzæryn,изнашиваться (о ткани),wear out (of fabric),,0,sense_d5609e71,
sense_d5609e81,entry_læzæryn,разлезаться,come apart at the seams,,0,sense_d5609e71,
sense_d5611e72,entry_Mysyr,Египет,Egypt,,0,,
sense_d5611e91,re_d5611e82,египетский,Egyptian (adj.),,0,sense_d5611e90,
sense_d5611e102,re_d5611e82,египтянин,an Egyptian,,0,sense_d5611e90,
sense_d5614e72,entry_qædʒaw,дровосек,woodcutter,,0,,
sense_d5616e70,entry_æmbond,ограда,fence,,0,sense_d5616e69,
sense_d5616e79,entry_æmbond,стена,wall,,0,sense_d5616e69,
sense_d5617e72,entry_būræqæd,крушина,buckthorn,,0,,
sense_d5618e69,entry_dædæj,"возглас страха, боли и т. п.; также обрядовый крик при оплакивании покойника","a cry of fear, pain, etc.; also a ritual cry when mourning the deceased",,1,,
sense_d5623e72,entry_nalmas,алмаз,diamond,,0,sense_d5623e71,
sense_d5623e81,entry_nalmas,драгоценный камень,precious stone,,0,sense_d5623e71,
sense_kæmdær.1,entry_kæmdær,где-то,somewhere,,0,,1
sense_kæmdær.2,entry_kæmdær,оказывается,it turns out,,0,,2
sense_d5625e70,entry_mærdʒæst,скупой,stingy,,0,sense_d5625e69,
sense_d5625e79,entry_mærdʒæst,скряга,niggard,,0,sense_d5625e69,
sense_d5626e76,entry_bedun,быть заметным,be noticable,,0,sense_d5626e75,
sense_d5626e85,entry_bedun,оказывать действие,have an effect,,0,sense_d5626e75,
sense_d5626e94,entry_bedun,идти впрок,profit,,0,sense_d5626e75,
sense_d5627e73,entry_ax0yr,ученье,learning,,0,sense_d5627e72,
sense_d5627e82,entry_ax0yr,привычка,habit,,0,sense_d5627e72,
sense_d5627e93,entry_ax0yr,ученый,scientist,,0,sense_d5627e92,
sense_d5627e102,entry_ax0yr,приученный,trained,,0,sense_d5627e92,
sense_d5627e111,entry_ax0yr,обученный,taught,,0,sense_d5627e92,
sense_d5627e120,entry_ax0yr,привыкший,accustomed,,0,sense_d5627e92,
sense_d5627e138,re_d5627e132,учить,teach,,0,sense_d5627e137,
sense_d5627e147,re_d5627e132,учиться,study,,0,sense_d5627e137,
sense_d5627e156,re_d5627e132,привыкать,get used (to smth.),,0,sense_d5627e137,
sense_d5627e172,re_d5627e167,учитель,teacher,,0,,
sense_d5627e189,re_d5627e183,образованный,educated,,0,sense_d5627e188,
sense_d5627e198,re_d5627e183,ученый,erudite,,0,sense_d5627e188,
